"","year_category","Site 1: Country","A_adjusted","B_adjusted","C_adjusted","D_adjusted","F_adjusted","G_adjusted","H_adjusted","J_adjusted","K_adjusted","L_adjusted","N_adjusted","O_adjusted","P_adjusted","CRF01_AE_adjusted","CRF02_AG_adjusted","CRF03_A6B_adjusted","CRF04_cpx_adjusted","CRF05_DF_adjusted","CRF06_cpx_adjusted","CRF07_BC_adjusted","CRF08_BC_adjusted","CRF09_cpx_adjusted","CRF10_CD_adjusted","CRF11_cpx_adjusted","CRF12_BF_adjusted","CRF13_cpx_adjusted","CRF14_BG_adjusted","CRF15_01B_adjusted","CRF16_A2D_adjusted","CRF17_BF1_adjusted","CRF18_cpx_adjusted","CRF19_cpx_adjusted","CRF20_BG_adjusted","CRF21_A2D_adjusted","CRF22_01A1_adjusted","CRF23_BG_adjusted","CRF24_BG_adjusted","CRF25_cpx_adjusted","CRF26_A5U_adjusted","CRF27_cpx_adjusted","CRF28_BF1_adjusted","CRF29_BF1_adjusted","CRF30_0206_adjusted","CRF31_BC_adjusted","CRF32_06A6_adjusted","CRF33_01B_adjusted","CRF34_01B_adjusted","CRF35_A1D_adjusted","CRF36_cpx_adjusted","CRF37_cpx_adjusted","CRF38_BF1_adjusted","CRF39_BF1_adjusted","CRF40_BF1_adjusted","CRF41_CD_adjusted","CRF42_BF1_adjusted","CRF43_02G_adjusted","CRF44_BF_adjusted","CRF45_cpx_adjusted","CRF46_BF1_adjusted","CRF47_BF1_adjusted","CRF48_01B_adjusted","CRF49_cpx_adjusted","CRF50_A1D_adjusted","CRF51_01B_adjusted","CRF52_01B_adjusted","CRF53_01B_adjusted","CRF54_01B_adjusted","CRF55_01B_adjusted","CRF56_cpx_adjusted","CRF57_BC_adjusted","CRF58_01B_adjusted","CRF59_01B_adjusted","CRF60_BC_adjusted","CRF61_BC_adjusted","CRF62_BC_adjusted","CRF63_02A1_adjusted","CRF64_BC_adjusted","CRF65_cpx_adjusted","CRF66_BF1_adjusted","CRF67_01B_adjusted","CRF68_01B_adjusted","CRF69_01B_adjusted","CRF70_BF_adjusted","CRF71_BF_adjusted","CRF72_BF_adjusted","CRF73_BG_adjusted","CRF74_01B_adjusted","CRF75_BF1_adjusted","CRF76_01B_adjusted","CRF77_cpx_adjusted","CRF78_cpx_adjusted","CRF79_0107_adjusted","CRF80_0107_adjusted","CRF81_cpx_adjusted","CRF82_cpx_adjusted","CRF83_cpx_adjusted","CRF84_A1D_adjusted","CRF85_BC_adjusted","CRF86_BC_adjusted","CRF87_cpx_adjusted","CRF88_BC_adjusted","CRF89_BF1_adjusted","CRF90_BF1_adjusted","CRF91_cpx_adjusted","CRF92_C2U_adjusted","CRF93_cpx_adjusted","CRF94_cpx_adjusted","CRF95_02B_adjusted","CRF96_cpx_adjusted","CRF97_01b_adjusted","CRF98_06B_adjusted","CRF99_BF1_adjusted","CRF100_01C_adjusted","CRF101_01B_adjusted","CRF102_0107_adjusted","CRF103_01B_adjusted","CRF104_0107_adjusted","CRF105_0108_adjusted","CRF106_cpx_adjusted","CRF107_01B_adjusted","CRF108_BC_adjusted","CRF109_0107_adjusted","CRF110_BC_adjusted","CRF111_01C_adjusted","CRF112_01B_adjusted","CRF113_0107_adjusted","CRF114_0155_adjusted","CRF115_01C_adjusted","CRF116_0108_adjusted","CRF117_0107_adjusted","CRF118_BC_adjusted","CRF119_0107_adjusted","CRF120_0107_adjusted","CRF121_0107_adjusted","CRF122_BF1_adjusted","CRF123_0107_adjusted","CRF124_cpx_adjusted","CRF125_0107_adjusted","CRF126_0755_adjusted","CRF127_07109_adjusted","CRF128_07B_adjusted","CRF129_56G_adjusted","CRF130_A1B_adjusted","CRF131_A1B_adjusted","CRF132_94B_adjusted","CRF133_A6B_adjusted","CRF134_0107_adjusted","CRF135_0107_adjusted","CRF136_0107_adjusted","CRF137_0107_adjusted","CRF138_cpx_adjusted","CRF139_02B_adjusted","CRF140_0107_adjusted","CRF141_BF1_adjusted","CRF142_BC_adjusted","CRF143_cpx_adjusted","CRF145_0755_adjusted","CRF146_BC_adjusted","CRF147_A6B_adjusted","CRF148_cpx_adjusted","CRF149_01B_adjusted","CRF150_01B_adjusted","CRF151_0107_adjusted","CRF152_DG_adjusted","CRF153_55B_adjusted","CRF154_0755_adjusted","CRF155_0755_adjusted","CRF156_0755_adjusted","CRF157_A6C_adjusted","CRF159_01103_adjusted","CRF170_0107_adjusted","Number of unspecified CRFs_adjusted","total_CRF_adjusted","other_CRF_adjusted","URFs_adjusted","unspecified_recombinants_adjusted","total_recombinants_adjusted","Total number genotyped_adjusted","total_recorded_genotypes_adj"
"27","2005-2009","Austria",0.0489145369607035,0.643583402033526,0.0887606485298159,0,0.0247320692497939,0,0,0,0,0,0,0,0,0.0527617477328937,0.0296784830997527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824402308326463,0,0.111569112393515,0,0.194009343226161,141.666666666667,173.285714285714
"28","2010-2014","Austria",0.0457882294388453,0.646634316287172,0.085230807515242,0,0.0279955207166853,0,0,0,0,0,0,0,0,0.0597237775289287,0.0335946248600224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933184023889511,0,0.101032723653104,0,0.194351126042056,320.333333333333,382.714285714286
"29","1995-1999","Azerbaijan",0.912,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.048,0,0.056,31.25,31.25
"30","2000-2004","Azerbaijan",0.903107861060329,0.0438756855575868,0,0,0,0,0,0,0,0,0,0,0,0,0.00731261425959781,0.0127970749542962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020109689213894,0,0.0329067641681901,0,0.0530164533820841,136.75,136.75
"31","2015-2019","Azerbaijan",0.885416666666667,0.0520833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0625,96,96
"32","1995-1999","Bangladesh",0.0656565656565657,0.0252525252525253,0.414141414141414,0.0202020202020202,0,0.0454545454545455,0,0,0,0,0,0,0,0.0909090909090909,0.0252525252525253,0,0,0,0.00505050505050505,0.242424242424242,0.0252525252525253,0.0101010101010101,0.0101010101010101,0,0,0.00505050505050505,0.00505050505050505,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429292929292929,2,0,0,0.429292929292929,28.2857142857143,28.2857142857143
"33","2000-2004","Bangladesh",0.0646766169154229,0.0248756218905473,0.407960199004975,0.0199004975124378,0,0.0447761194029851,0,0,0,0,0,0,0,0.0895522388059702,0.0248756218905473,0,0,0,0.00497512437810945,0.238805970149254,0.0248756218905473,0.00995024875621891,0.00995024875621891,0,0,0.00497512437810945,0.00497512437810945,0.00995024875621891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0.00149253731343284,0,0,0,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428855721393035,10,0.00895522388059702,0,0.437810945273632,143.571428571429,143.571428571429
"34","2005-2009","Bangladesh",0.0536779324055666,0.0238568588469185,0.41351888667992,0.00795228628230616,0,0.0178926441351889,0,0,0,0,0,0,0,0.0357852882703777,0.0795228628230616,0,0,0,0.0159045725646123,0.0954274353876739,0.0099403578528827,0.0457256461232604,0.00397614314115308,0,0,0.0159045725646123,0.00198807157057654,0.00397614314115308,0.0417495029821074,0,0,0,0,0,0,0,0,0.0417495029821074,0,0,0,0,0.00497017892644135,0,0,0,0,0,0,0,0,0,0,0,0,0.0188866799204771,0,0,0,0,0,0.0099403578528827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42544731610338,2,0.0576540755467197,0,0.483101391650099,71.8571428571429,71.8571428571429
"35","2010-2014","Bangladesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,1,3.57142857142857,3.57142857142857
"36","2015-2019","Bangladesh",0.0179487179487179,0,0.0897435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897435897435897,0.628205128205128,0,0,0.0179487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0.00128205128205128,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0.0179487179487179,0,0,0,0.0179487179487179,0,0,0.107692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884615384615385,44,0.00769230769230769,0,0.892307692307692,65.7142857142857,55.7142857142857
"37","1995-1999","Barbados",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36
"38","1995-1999","Belarus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
"39","2000-2004","Belarus",0.866666666666667,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
"40","2015-2019","Belarus",0.943037974683544,0.0379746835443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189873417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189873417721519,0,0,0,0.0189873417721519,158,158
"41","1980-1989","Belgium",0.134584450402145,0.605093833780161,0.0867292225201072,0.0486595174262735,0.0215817694369973,0.0344504021447721,0.00884718498659517,0.00938337801608579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046916890080429,0.046916890080429,0,0.00375335120643432,0,0.0506702412868633,196.315789473684,196.315789473684
"42","1990-1994","Belgium",0.136730888750777,0.610627719080174,0.0912057178371659,0.0495649471721566,0.0237725295214419,0.0293660658794282,0.00901180857675575,0.00776880049720323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388440024860162,0.0388440024860162,0,0.00310752019888129,0,0.0419515226848974,169.368421052632,169.368421052632
"43","1995-1999","Belgium",0.133627019089574,0.540014684287812,0.111233480176211,0.0341409691629956,0.0106461086637298,0.0451541850220264,0.00367107195301028,0.0161527165932452,0,0,0,0,0,0,0.0279001468428781,0,0,0,0,0,0,0,0,0,0,0.00697503671071953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458883994126285,0.0807635829662261,0,0.0245961820851689,0,0.105359765051395,143.368421052632,143.368421052632
"44","2000-2004","Belgium",0.166267334640238,0.486604225658898,0.121614753503231,0.00733318812168736,0.0060988891309083,0.0311478980614245,0.0019603572206491,0.00697015900675234,0,0,0,0,0,0,0.0938067232992086,0,0,0,0.00275902127350613,0,0,0,0,0,0,0.00275902127350613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726058229870036,0.106585348144921,0,0.0654178465112902,0,0.172003194656211,362.447368421053,362.447368421053
"45","2005-2009","Belgium",0.138693467336683,0.526633165829146,0.0733668341708543,0.00703517587939699,0.0180904522613065,0.0291457286432161,0.00301507537688442,0,0,0,0,0,0,0,0.0924623115577889,0,0,0,0.00201005025125628,0,0,0,0,0,0,0.00402010050251256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984924623115578,0,0.105527638190955,0,0.204020100502513,497.5,497.5
"46","2010-2014","Belgium",0.0847665847665848,0.51965601965602,0.0614250614250614,0.00982800982800983,0.105651105651106,0.0184275184275184,0,0,0,0,0,0,0,0.0208845208845209,0.115479115479115,0,0,0,0.00122850122850123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110565110565111,0.148648648648649,0,0.0515970515970516,0,0.2002457002457,813,814
"47","2015-2019","Belgium",0.0975609756097561,0.463414634146341,0.0975609756097561,0.024390243902439,0.0731707317073171,0.024390243902439,0,0,0,0,0,0,0,0,0.0731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731707317073171,0,0.146341463414634,0,0.219512195121951,41,41
"48","1990-1994","Benin",0.904761904761905,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
"49","1995-1999","Benin",0.62046204620462,0,0,0.0099009900990099,0,0.155115511551155,0,0,0.0033003300330033,0,0,0,0,0,0.207920792079208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207920792079208,0,0.0033003300330033,0,0.211221122112211,303,303
"50","2005-2009","Benin",0.03125,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.65625,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0.21875,0,0.90625,32,32
"51","2015-2019","Benin",0.0282258064516129,0,0,0,0.00403225806451613,0.0645161290322581,0,0,0,0,0,0,0,0.00403225806451613,0.665322580645161,0,0,0,0.0766129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745967741935484,0,0.157258064516129,0,0.903225806451613,247,248
"52","1995-1999","Bolivia (Plurinational State of)",0,0.934834123222749,0,0,0.0651658767772512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3333333333333,70.3333333333333
